venditore_piva,nome_offerta,cod_offerta,tipo_prezzo,indice_prezzo,prezzo_energia,unita_energia,quota_fissa_annua,unita_quota,consumo_min,consumo_max,durata_mesi
02078510423,FUTURA 24 LUCE MONO,001046ESFML01XXFURE1AM2261260401,fisso,,0.163900,€/kWh,144.000000,€/anno,,,24
02078510423,REALE LUCE ORARIA,001046ESVOL01XXREAE1A01261260401,variabile,12,0.020000,€/kWh,144.000000,€/anno,,,24
02078510423,PREMIUM 5 LUCE,001046ESVOL01XXPR5E1A02261260401,variabile,12,0.030000,€/kWh,126.000000,€/anno,,,60
02078510423,DINAMICA LUCE MONORARIA,001046ESVML01XXDINE1A01261260401,variabile,12,0.045000,€/kWh,144.000000,€/anno,,,24
02078510423,CLICK WEB 24 LUCE,001046ESFML01XXCLCE10A1261260430,fisso,,0.149000,€/kWh,144.000000,€/anno,,,24
02078510423,GIUSTA ESCLUSIVA LUCE,001046ESVFL01XXGESE1A01261260401,variabile,12,0.045000,€/kWh,144.000000,€/anno,,,24
02078510423,GIUSTA LUCE BIO DOMESTICA,001046ESVFL01XXGIUE1AB1261260401,variabile,12,0.045000,€/kWh,144.000000,€/anno,,,12
02064090026,ATENA EXTRA SMALL LUCE VERDE VARIABILE,000567ESVML12XX000AEDOIESV260915,variabile,12,0.028600,€/kWh,129.000000,€/anno,,,12
02064090026,ATENA SUPER 30 LUCE,000567ESVML03XX00AEDOSUP30260630,variabile,12,0.019250,€/kWh,150.000000,€/anno,,,12
02064090026,ATENA INSIEME LUCE 2.0,000567ESVML02XX00AEDOINSIE260630,variabile,12,0.008800,€/kWh,130.000000,€/anno,,,12
02064090026,ATENA REVOLUTION SALUTE VARIABILE LUCE,000567ESVML04XX000AEDORSVL260915,variabile,12,0.033200,€/kWh,165.000000,€/anno,,,30
02064090026,ATENA SPECIAL LUCE VERDE NEW,000567ESVML03XX000AEDOSPCN260630,variabile,12,0.016000,€/kWh,160.000000,€/anno,,,12
02064090026,ATENA CASA TUA LUCE VARIABILE,000567ESVML04XX000AEDOCSTV260630,variabile,12,0.027500,€/kWh,150.000000,€/anno,,,12
02064090026,ATENA SEI SPECIALE LUCE VERDE NEW,000567ESVML03XX00AEDO6SPCN260630,variabile,12,0.013200,€/kWh,130.000000,€/anno,,,12
02064090026,ATENA SOTTOCASA LUCE VARIABILE,000567ESVML05XX000AEDOSTTC260915,variabile,12,0.022000,€/kWh,159.000000,€/anno,,,30
02064090026,ATENA SMALL LUCE VARIABILE,000567ESVML04XX000AEDOASLV260915,variabile,12,0.028600,€/kWh,129.000000,€/anno,,,24
02064090026,ATENA SPECIALE PER TE LUCE VERDE NEW,000567ESVML02XX000AEDOSPTN260630,variabile,12,0.011000,€/kWh,150.000000,€/anno,,,12
02064090026,ATENA SMALL LUCE VERDE VARIABILE 24,000567ESVML11XX000AEDOISMV260915,variabile,12,0.016500,€/kWh,159.000000,€/anno,,,24
01872450661,020034ESFFL01XXART12153202424RCO,020034ESFFL01XXART12153202425RCO,fisso,,0.149/0.119,€/kWh,120,€/anno,,,12
03747180713,GUEST STAR LUCE,021729ESVML03XXGUESTSTARLUCEDO01,variabile,12,0.000000,€/kWh,84.000000,€/anno,,,12
03747180713,WEB SAN SABINO LUCE,021729ESVML01XXSANSABINOLUCEDO01,variabile,12,0.000000,€/kWh,144.000000,€/anno,,,12
03747180713,GUEST STAR SAN SABINO LUCE,021729ESVML02XXGUESTSANSABINOEE1,variabile,12,0.000000,€/kWh,144.000000,€/anno,,,12
03747180713,WEB FRESCA ESTATE LUCE,021729ESVML02XXFRESCAESTATEEDO01,variabile,12,0.000000,€/kWh,144.000000,€/anno,,,12
15483381008,Convenzione Confagricoltura Luce residenziale - I -2026,030383ESVFL01XX0000CONFAG0B00426,variabile,12,0.012000,€/kWh,123.000000,€/anno,,,12
15483381008,Convenzione ACLI Service SP - Luce Easy residenziale,030383ESVFL01XX0ACLI0EY0RES00426,variabile,12,0.023900,€/kWh,144.000000,€/anno,,,12
15483381008,Fattileali Smart Energy II,030383ESVFL01XX00000RESFLSMARTII,variabile,12,0.020000,€/kWh,144.000000,€/anno,,,12
15483381008,Energy Smart II,030383ESVFL01XX000000SM0DOM00426,variabile,12,0.029900,€/kWh,144.000000,€/anno,,,12
15483381008,Energia - Casa Light,030383ESVFL01XX0000000LIGHT00426,variabile,12,0.036000,€/kWh,108.000000,€/anno,,,12
15483381008,Energy Relax Index,030383ESVFL01XX000000RX0DOM00426,variabile,12,0.035000,€/kWh,144.000000,€/anno,,,12
15483381008,En Fenix Porta un amico - Luce Residenziale,030383ESVFL02XX0FENIXREFDOM00426,variabile,12,0.024000,€/kWh,180.000000,€/anno,,,12
15483381008,Luce Res - En Fenix,030383ESVFL01XX0000FENIXDOM00426,variabile,12,0.019900,€/kWh,144.000000,€/anno,,,12
15483381008,Fattileali Easy Energy II,030383ESVFL01XX000000RESFLEASYII,variabile,12,0.016000,€/kWh,156.000000,€/anno,,,12
10027190015,SICURA VERDE CASA FASCE,003332ESFFL01XXEDSFDAXAF260510RX,fisso,,0.1477/0.1498/0.1495,€/kWh,180,€/anno,,,24
10027190015,START SAFE DOMESTICO,003332ESVFL01XXEMSIDAXAF26041SRX,04,12,0.1718/0.17388/0.1736/0.023,€/kWh,210,€/anno,,,12
10027190015,START SAFE DOMESTICO,003332ESVFL01XXEDSIDAXAF26041SRX,04,12,0.1718/0.17388/0.1736/0.033,€/kWh,154,€/anno,,,12
10027190015,START SAFE DOMESTICO,003332ESVFL01XXEMSIDSXAF26041SRX,04,12,0.1718/0.17388/0.1736/0.0199,€/kWh,174.6,€/anno,,,12
10027190015,START SAFE DOMESTICO,003332ESVFL01XXEDSIDSXAF26041SRX,04,12,0.1718/0.17388/0.1736/0.021,€/kWh,150,€/anno,,,12
10027190015,SICURA VERDE CASA FASCE,003332ESFFL01XXEDSFDLXAF260510RX,fisso,,0.1477/0.1498/0.1495,€/kWh,180,€/anno,,,24
10027190015,SICURA VERDE CASA FASCE,003332ESFFL01XXEDSFDSXAF260510RX,fisso,,0.1367/0.1388/0.1385,€/kWh,150,€/anno,,,24
10027190015,SEMPRE VERDE CASA SPREAD FASCE,003332ESVFL01XXEDSIDSXAF26071SRX,variabile,12,0.0231,€/kWh,150,€/anno,,,12
10027190015,SEMPRE VERDE CASA SPREAD FASCE,003332ESVFL01XXEDSIDAXAF26071SRX,variabile,12,0.0363,€/kWh,154,€/anno,,,12
10027190015,SEMPRE VERDE CASA SPREAD FASCE,003332ESVFL01XXEDSIDLXAF26071SRX,variabile,12,0.0363,€/kWh,154,€/anno,,,12
07941160967,DUAL FIX EE,014629ESVML01XXGDUAUDFIX2606SAEE,fisso,12,0.2255,€/kWh,192,€/anno,,,indeterminata
07941160967,GOLD EE VAR ASSISTENZA,014629ESVFL01XXLGLDUDVAR2604CAEE,variabile,12,0.032652,€/kWh,168,€/anno,,,indeterminata
07941160967,LIGHT EE VAR,014629ESVFL01XXLLGTUDVAR2604SAEE,variabile,12,0.083235,€/kWh,108,€/anno,,,indeterminata
07941160967,GOLD EE VAR,014629ESVFL01XXGGLDUDVAR2604SAEE,variabile,12,0.032652,€/kWh,168,€/anno,,,indeterminata
07941160967,SEMPLICE EE,014629ESFML01XXGSMPUDFIX2606SAEE,fisso,,0.1672,€/kWh,144,€/anno,,,indeterminata
07941160967,FIX EE,014629ESVML01XXGSEEUDFIX2606SAEE,fisso,12,0.2255,€/kWh,192,€/anno,,,indeterminata
07941160967,DUAL EE FIX ASSISTENZA,014629ESVML01XXGDUAUDFIX2606CAEE,variabile,12,0.2255,€/kWh,192,€/anno,,,indeterminata
07941160967,DEDICATA EE VAR,014629ESVFL01XXLDEDUDVAR2605PREE,variabile,12,0.0165,€/kWh,120,€/anno,,,indeterminata
07941160967,FISSO TRASPARENTE EE,014629ESFML01XXLTPNUDFIX2606SAEE,fisso,,0.1815,€/kWh,168,€/anno,,,indeterminata
07941160967,ZERO DOMESTICO LUCE,014629ESFML01XXFZERUDVAR2604CBEE,variabile,12,0.0,€/kWh,276,€/anno,,,indeterminata
07941160967,SEMPLICE EE,014629ESFML01XXLSMPUDFIX2606SAEE,fisso,,0.1672,€/kWh,144,€/anno,,,indeterminata
07941160967,FIX EE INFODRIVE,014629ESVML01XXGSEEUDFIX2606CIEE,fisso,12,0.2255,€/kWh,192,€/anno,,,indeterminata
07941160967,SILVER EE VAR,014629ESVFL01XXLSLVUDVAR2604SAEE,variabile,12,0.026664,€/kWh,144,€/anno,,,indeterminata
07941160967,DUAL EE FIX INFODRIVE,014629ESVML01XXGDUAUDFIX2606CIEE,fisso,12,0.2255,€/kWh,192,€/anno,,,indeterminata
07941160967,ENJOY DOMESTICO LUCE,014629ESFML01XXFENJUDVAR2604CBEE,variabile,12,0.0539,€/kWh,180,€/anno,,,indeterminata
07941160967,ATTIVA DOMESTICO LUCE,014629ESFML01XXFATTUDVAR2604CBEE,variabile,12,0.0539,€/kWh,120,€/anno,,,indeterminata
07941160967,KAWASAKI NINJA LUCE,014629ESVFL01XXLKWKUDVAR2604PREE,variabile,12,0.0275,€/kWh,144,€/anno,,,indeterminata
07941160967,WEB EE VAR,014629ESVML01XXGWEBUDVAR2604PREE,variabile,12,0.0275,€/kWh,144,€/anno,,,indeterminata
07941160967,KAWASAKI NINJA LUCE,014629ESVFL01XXLKWKUDVAR2606PREE,variabile,12,0.0275,€/kWh,120,€/anno,,,indeterminata
07941160967,FISSO TRASPARENTE EE,014629ESFML01XXGTPNUDFIX2606SAEE,fisso,,0.1815,€/kWh,168,€/anno,,,indeterminata
07941160967,SILVER EE VAR,014629ESVFL01XXGSLVUDVAR2604SAEE,variabile,12,0.026664,€/kWh,144,€/anno,,,indeterminata
07941160967,CLUB DOMESTICO LUCE,014629ESFML01XXFCLBUDVAR2604CBEE,variabile,12,0.0352,€/kWh,120,€/anno,,,indeterminata
07941160967,PLATINUM EE VAR,014629ESVFL01XXLPLAUDVAR2604SAEE,variabile,12,0.0418,€/kWh,192,€/anno,,,indeterminata
07941160967,GOLD EE VAR,014629ESVFL01XXLGLDUDVAR2604SAEE,variabile,12,0.032652,€/kWh,168,€/anno,,,indeterminata
07941160967,NO SPREAD EE VAR,014629ESVFL01XXGNSPUDVAR2604SAEE,variabile,12,0.0,€/kWh,228,€/anno,,,indeterminata
07941160967,10X SEMPRE EE VAR,014629ESVFL01XXL10XUDVAR2604SAEE,variabile,12,0.086555,€/kWh,168,€/anno,,,indeterminata
07941160967,NO SPREAD EE VAR,014629ESVFL01XXLNSPUDVAR2604SAEE,variabile,12,0.0,€/kWh,228,€/anno,,,indeterminata
07941160967,123GASWAY EE VAR,014629ESVFL01XXG123UDVAR2604SAEE,variabile,12,0.077899,€/kWh,168,€/anno,,,indeterminata
07941160967,GOLD EE VAR ASSISTENZA,014629ESVFL01XXGGLDUDVAR2604CAEE,variabile,12,0.032652,€/kWh,168,€/anno,,,indeterminata
07941160967,FIX EE ASSISTENZA,014629ESVML01XXGSEEUDFIX2606CAEE,fisso,12,0.2255,€/kWh,192,€/anno,,,indeterminata
07941160967,123GASWAY EE VAR ASSISTENZA,014629ESVFL01XXG123UDVAR2604CAEE,variabile,12,0.077899,€/kWh,168,€/anno,,,indeterminata
07941160967,SILVER EE VAR ASSISTENZA,014629ESVFL01XXLSLVUDVAR2604CAEE,variabile,12,0.026664,€/kWh,144,€/anno,,,indeterminata
07941160967,TONICA DOMESTICO LUCE,014629ESFML01XXFTNCUDVAR2604CBEE,variabile,12,0.0429,€/kWh,150,€/anno,,,indeterminata
07941160967,LIGHT EE VAR,014629ESVFL01XXGLGTUDVAR2604SAEE,variabile,12,0.105864,€/kWh,108,€/anno,,,indeterminata
07941160967,SILVER EE VAR ASSISTENZA,014629ESVFL01XXGSLVUDVAR2604CAEE,variabile,12,0.026664,€/kWh,144,€/anno,,,indeterminata
07941160967,PLATINUM EE VAR,014629ESVFL01XXGPLAUDVAR2604SAEE,variabile,12,0.0418,€/kWh,192,€/anno,,,indeterminata
04913370260,Smart CASA luce 2401XXVI,027132ESFML00XXSmartCASAe2401XVI,fisso,,0.144,€/kWh,96,€/anno,,,24
07305361003,Acea Energia Trend 12,000774ESVFL01XXRT4D4027990000000,variabile,12,,,111.00,€/anno,,,12
07305361003,Acea Energia Fix,000774ESFFL01XXRT4D4027760000000,fisso,,,,90.00,€/anno,,,12
07305361003,Acea Energia Fix,000774ESFML01XXRT4D4027760000000,fisso,,,,90.00,€/anno,,,12
07305361003,Acea Energia Trend 24,000774ESVFL01XXRT4D4028000000000,variabile,12,,,120.00,€/anno,,,24
07305361003,Acea Energia Sprint Web,000774ESVFL01XXRT4D4027880000000,variabile,12,,,96.00,€/anno,,,12
07305361003,Acea Energia Sprint,000774ESVFL01XXRT4D4027890000000,variabile,12,,,120.00,€/anno,,,12
07305361003,Acea Energia Trend 12,000774ESVML01XXRT4D4027990000000,variabile,12,,,111.00,€/anno,,,12
07305361003,Acea Energia Flex Casa,000774ESVFL01XXRT4D4027900000000,variabile,12,,,108.00,€/anno,,,24
07305361003,Acea Energia Trend 24,000774ESVML01XXRT4D4028000000000,variabile,12,,,120.00,€/anno,,,24
07305361003,Acea Energia Sprint Web,000774ESVML01XXRT4D4027880000000,variabile,12,,,96.00,€/anno,,,12
07305361003,Acea Energia Flex Casa,000774ESVML01XXRT4D4027900000000,variabile,12,,,108.00,€/anno,,,24
07305361003,Acea Energia Sprint,000774ESVML01XXRT4D4027890000000,variabile,12,,,120.00,€/anno,,,12
03773040138,miaDinamica - multi,027895ESVFL55XXXXXXXXXEEMIADIN3F,variabile,12,0.033000,€/kWh,127.000000,€/anno,,,24
03773040138,miaCasa+ dinamica,027895ESVML55XXXXEEMIACASAPIUDIN,variabile,12,0.011000,€/kWh,172.000000,€/anno,,,24
03773040138,miaDinamica Green- mono,027895ESVML55XXXXXXXXEEMIADINF0G,variabile,12,0.033000,€/kWh,127.000000,€/anno,,,24
03773040138,miaDinamica - mono,027895ESVML55XXXXXXXXXEEMIADINF0,variabile,12,0.033000,€/kWh,127.000000,€/anno,,,24
03773040138,Mia Certezza 24,027895ESFML15XXXXXEEMIACERTDOM24,fisso,,,,144.000000,€/anno,,,24
03773040138,miaDinamica Green- multi,027895ESVFL55XXXXXXXXEEMIADIN3FG,variabile,12,0.033000,€/kWh,127.000000,€/anno,,,24
03773040138,miaProtetta,027895ESVML56XXXXXXEEMIAPROTETTA,variabile,12,0.028600,€/kWh,122.000000,€/anno,,,12
03773040138,miaSerena - Mono,027895ESVML55XXXXXXXXXEEMIAINGRM,variabile,12,0.011000,€/kWh,147.000000,€/anno,,,12
03773040138,miaLeggera Luce,027895ESVML55XXXXXXEEMIALEGGERAD,variabile,12,0.073150,€/kWh,67.000000,€/anno,,,24
03773040138,Mia Certezza 24,027895ESFML15XXXXXXXEECERTEZZA24,fisso,,,,144.000000,€/anno,,,24
03351530633,LUCEVARIABILE,039948ESVFL27XX2024B2CRVAR000001,variabile,12,0.016500,€/kWh,60.000000,€/anno,,,12
03351530633,LUCEVARIABILE,039948ESVFL14XX2024B2CNVAR000001,variabile,12,0.016500,€/kWh,60.000000,€/anno,,,12
03351530633,LUCEVARIABILE,039948ESVFL06XX2024B2CNVAR000001,variabile,12,0.040700,€/kWh,72.000000,€/anno,,,12
03351530633,LUCEVARIABILE,039948ESVFL18XX2024B2CRVAR000001,variabile,12,0.022000,€/kWh,60.000000,€/anno,,,12
03351530633,LUCEVARIABILE,039948ESVFL30XX2024B2CRVAR000001,variabile,12,0.011000,€/kWh,60.000000,€/anno,,,12
03351530633,LUCEVARIABILE,039948ESVFL15XX2024B2CNVAR000001,variabile,12,0.016500,€/kWh,144.000000,€/anno,,,12
03351530633,LUCEVARIABILE,039948ESVFL05XX2024B2CRVARM00001,variabile,12,0.038500,€/kWh,60.000000,€/anno,,,12
03351530633,LUCEVARIABILE,039948ESVFL17XX2024B2CRVAR000001,variabile,12,0.022000,€/kWh,60.000000,€/anno,,,12
03351530633,LUCEVARIABILE,039948ESVFL15XX2024B2CRVAR000001,variabile,12,0.016500,€/kWh,144.000000,€/anno,,,12
03351530633,LUCEVARIABILE,039948ESVFL14XX2024B2CRVAR000001,variabile,12,0.033000,€/kWh,60.000000,€/anno,,,12
03351530633,LUCEVARIABILE,039948ESVFL19XX2024B2CRVAR000001,variabile,12,0.022000,€/kWh,144.000000,€/anno,,,12
03351530633,LUCEVARIABILE,039948ESVFL07XX2024B2CNVAR000001,variabile,12,0.022000,€/kWh,60.000000,€/anno,,,12
03351530633,LUCEVARIABILE,039948ESVFL04XX2024B2CRVARM00001,variabile,12,0.022000,€/kWh,144.000000,€/anno,,,12
03351530633,LUCEVARIABILE,039948ESVFL13XX2024B2CRVAR000001,variabile,12,0.040700,€/kWh,72.000000,€/anno,,,12
03351530633,LUCEVARIABILE,039948ESVFL20XX2024B2CRVAR000001,variabile,12,0.033000,€/kWh,144.000000,€/anno,,,12
03351530633,LUCEVARIABILE,039948ESVFL16XX2024B2CRVAR000001,variabile,12,0.038500,€/kWh,60.000000,€/anno,,,12
03351530633,LUCEVARIABILE,039948ESVFL26XX2024B2CRVAR000001,variabile,12,0.022000,€/kWh,60.000000,€/anno,,,12
15125541001,FLEX MY HOME LUCEMNR,034958ESVML01XXFLEXMYHOMELUCEMNR,variabile,12,0.014000,€/kWh,204.000000,€/anno,,,indeterminata
15125541001,ENERGIA CASA INDEX T 210,034958ESVFL01XXENERGIACASAIND210,variabile,12,0.016000,€/kWh,210.000000,€/anno,,,indeterminata
15125541001,FLEXMYHOMELUCETNR,034958ESVFL01XXFLEXMYHOMELUCETNR,variabile,12,0.012493,€/kWh,204.000000,€/anno,,,indeterminata
15125541001,FLEX LUCE TRIO DOM RES,034958ESVFL01XXFLEXMYHOMELUCETRR,variabile,12,0.012493,€/kWh,144.000000,€/anno,,,indeterminata
15125541001,FLEX MY HOME LUCEMRE,034958ESVML01XXFLEXMYHOMELUCEMRE,variabile,12,0.014000,€/kWh,144.000000,€/anno,,,indeterminata
03973800877,ECOSPARK LUCE - BIORARIO,000328ESVFL01XX00000000000OP2005,variabile,12,0.005,€/kWh,132.0,€/anno,,,indeterminata
03973800877,ECOSPARK LUCE - MONORARIO,000328ESVFL01XX00000000000OP2002,variabile,12,0.005,€/kWh,132.0,€/anno,,,indeterminata
03973800877,ECOSPARK LUCE WEB - MONORARIO - RESIDENTE SOTTO 3 kW,000328ESVML01XX00000000000OP2023,variabile,12,0.003,€/kWh,96.0,€/anno,,,indeterminata
03973800877,ECOSPARK LUCE WEB - BIORARIO - RESIDENTE SOTTO 3 kW,000328ESVFL01XX00000000000OP2020,variabile,12,0.003,€/kWh,96.0,€/anno,,,indeterminata
03973800877,ECOSPARK LUCE - MONORARIO - RESIDENTE SOTTO 3 kW,000328ESVML01XX00000000000OP2029,variabile,12,0.005,€/kWh,132.0,€/anno,,,indeterminata
03973800877,ECOSPARK LUCE - BIORARIO - RESIDENTE SOTTO 3 kW,000328ESVFL01XX00000000000OP2026,variabile,12,0.005,€/kWh,132.0,€/anno,,,indeterminata
01985180189,FIX LUCE CASA,000606ESFFL01XXEFIXLUCECASA02606,fisso,,0.158000/0.155000,€/kWh,118.80,€/anno,,,12
01985180189,LEGGERA LUCE,000606ESVFL01XXELEGGERALCD002605,variabile,01,0.000000,€/kWh,150.000000,€/anno,,,12
01985180189,CHIARA GREEN CASA,000606ESVFL01XXECHIARACASACD2604,variabile,01,0.018000,€/kWh,118.800000,€/anno,,,indeterminata
01985180189,CHIARA GREEN CASA DUAL,000606ESVFL01XXECHIARADUALCD2604,variabile,01,0.018000,€/kWh,59.400000,€/anno,,,indeterminata
00099970212,3 Zinnen Energy Privat,000640ESVFL01XXDZEDOMML000000001,variabile,12,0.000000,€/kWh,71.23110,€/anno,,,indeterminata
00488490012,X26LUCEWEBPLUS_S,001145ESVML01XXX26LUCEWEBPLUSS00,variabile,12,0.013200,€/kWh,50.000000,€/anno,,,12
00488490012,SMARTLUCES,001145ESVML01XXSMARTLUCESX000000,variabile,12,0.011000,€/kWh,60.000000,€/anno,,,12
00488490012,X26AEGLUCE,001145ESVML01XXX26AEGLUCE0000000,variabile,12,0.019800,€/kWh,140.000000,€/anno,,,12
00488490012,X26LUCEWEBPLUS,001145ESVML01XXX26LUCEWEBPLUS000,variabile,12,0.015400,€/kWh,50.000000,€/anno,,,12
00488490012,SMARTLUCE,001145ESVML01XXSMARTLUCE00000000,variabile,12,0.013200,€/kWh,60.000000,€/anno,,,12
00488490012,XLUCEPREMIUM_TD_S,001145ESVML01XXXLUCEPREMIUMTDS00,variabile,12,0.013200,€/kWh,100.000000,€/anno,,,36
00488490012,X26AEGLUCE_S,001145ESVML01XXX26AEGLUCES000000,variabile,12,0.017600,€/kWh,120.000000,€/anno,,,12
00488490012,XLUCEPREMIUM_TD,001145ESVML01XXXLUCEPREMIUMTD000,variabile,12,0.015400,€/kWh,100.000000,€/anno,,,36
00488490012,X26PUNTUALE,001145ESVML01XXX26PUNTUALE000000,variabile,12,0.019800,€/kWh,140.000000,€/anno,,,12
00488490012,X26PUNTUALE_S,001145ESVML01XXX26PUNTUALES00000,variabile,12,0.017600,€/kWh,120.000000,€/anno,,,12
07383800724,FAMILY POWER,013783ESVFL01XX00000000000017506,variabile,12,0.014300,€/kWh,156.000000,€/anno,3000,99999999,indeterminata
07383800724,BARI FIX 26,013783ESFFL01XX00000000000017529,fisso,,0.015000,€/kWh,156.000000,€/anno,,,indeterminata
07383800724,B-FLEX LUCE,013783ESVFL01XX00000000000017120,variabile,12,0.016500,€/kWh,120.000000,€/anno,,,indeterminata
01086260773,DOMESTICI EE,001669ESVFL02XXDOMSOLOSECPUNFLEX,variabile,12,0.05,€/kWh,114,€/anno,0,0,12
01864080765,ENERGIA LIBERA CASA_2025,021469ESVFL01XX00000000000017226,variabile,12,0.016500,€/kWh,96.000000,€/anno,,,indeterminata
01864080765,NEW ENERGIA CASA_2025,021469ESVFL01XX00000000000017436,variabile,12,0.019000,€/kWh,144.000000,€/anno,,,indeterminata
07388200482,Devra Premium Luce,042441ESVML01XX00DEVRAPREMLUCE26,variabile,12,0.020000,€/kWh,179.400000,€/anno,,,indeterminata
07388200482,Devra Premium Luce Promo Dual,042441ESVML01XXPREMIUMDUALLUCE26,variabile,12,0.020000,€/kWh,119.400000,€/anno,,,indeterminata
07388200482,Devra Smart Luce,042441ESVML04XX0DEVRASMARTLUCE25,variabile,12,0.030000,€/kWh,239.400000,€/anno,,,99
07388200482,Devra Smart Luce,042441ESVML01XX0DEVRASMARTLUCE26,variabile,12,0.030000,€/kWh,239.400000,€/anno,,,indeterminata
07388200482,Wattiamo Luce,042441ESVML01XX000WATTIAMOLUCE26,variabile,12,0.050000,€/kWh,239.400000,€/anno,,,indeterminata
04476680162,ONDA BLUE LUCE 1.0 DOM,036329ESVFL01XXONDABLUEDOMEE10VA,variabile,12,0.014190,€/kWh,85.000000,€/anno,,,indeterminata
04476680162,ONDA BLUE LUCE 2.0,036329ESVFL01XXONDABLUE0EE202620,variabile,12,0.014215,€/kWh,120.000000,€/anno,,,indeterminata
02259960306,Special Web,000488ESFML01XX000000EFECM0526L3,fisso,,0.130000,€/kWh,108.000000,€/anno,,,indeterminata
02259960306,Relax Casa,000488ESFFL01XX000000EFBC00526L2,fisso,,0.151170/0.157270/0.130920,€/kWh,159.000000,€/anno,,,indeterminata
02598510465,DI.BI.POINT PARTNER BE ONE DOMESTICO 2.0,036844ESVFL01XX01DOMDIBI00000003,variabile,12,0.049000,€/kWh,171.600000,€/anno,,,12
02598510465,BE_ONE_DOM_LISTINO_DIREZIONALE_RID 2.0,036844ESVFL01XX01DOMDIR000000003,variabile,12,0.029900,€/kWh,147.600000,€/anno,,,12
02598510465,PARTNER_PRINK_DOM 2.0,036844ESVFL01XX02PARTNERPRINKDOM,variabile,12,0.038000,€/kWh,144.000000,€/anno,,,12
02598510465,BE_ONE_DOM_LISTINO_UE 2.0,036844ESVFL01XX01DOMUE0000000002,variabile,12,0.029900,€/kWh,171.600000,€/anno,,,12
02598510465,PRO_POWER_DOMESTICO 2.0,036844ESVFL02XX0200000000PROPDOM,variabile,12,0.030000,€/kWh,162.000000,€/anno,,,12
02598510465,BE_ONE_LISTINO_DOM 2.0,036844ESVFL01XX01DOM000000000002,variabile,12,0.050000,€/kWh,171.600000,€/anno,,,12
02598510465,OFFERTA ZERO DOMESTICO 2.0,036844ESVFL01XX01DOMOFFERTAZERO2,variabile,12,0.010000,€/kWh,69.600000,€/anno,,,12
02598510465,DOM_LISTINO_2 2.0,036844ESVFL01XX01DOM200000000002,variabile,12,0.050000,€/kWh,108.000000,€/anno,,,12
02598510465,DOMESTICO_ULTRA 2.0,036844ESVFL01XX01DOMULTRA0000002,variabile,12,0.026000,€/kWh,120.000000,€/anno,,,12
02598510465,DOMESTICO_MEGA 2.0,036844ESVFL01XX01DOMMEGA00000002,variabile,12,0.022000,€/kWh,108.000000,€/anno,,,12
02598510465,BE_ONE_DOM_LISTINO_UE_RID 2.0,036844ESVFL01XX01DOMUE0000000003,variabile,12,0.029900,€/kWh,147.600000,€/anno,,,12
02598510465,BE_ONE_LISTINO_DOM_RID 2.0,036844ESVFL01XX01DOM000000000003,variabile,12,0.050000,€/kWh,147.600000,€/anno,,,12
01867000851,Be Family 06.25,003888ESVFL04XXXXXXXXXXXBFAM0625,variabile,12,0.007,€/kWh,168.0,€/anno,,,indeterminata
01867000851,Be Relax 06.25,003888ESVFL04XXXXXXXXXBRELAX2025,variabile,12,0.007,€/kWh,180.0,€/anno,,,indeterminata
01967760180,LUCE SICURO Rata Costante,000398ESFML03XXBDSIZCORA26060190,fisso,,0.1705,€/kWh,136.32,€/anno,,,12
01967760180,LUCE AGILE,000398ESVFL01XXBDPUZLAGI26040750,variabile,12,0.01650,€/kWh,136.32,€/anno,,,indeterminata
01967760180,LUCE SICURO,000398ESFFL03XXBDFIZSILU26060180,fisso,,0.1705/0.17017,€/kWh,136.32,€/anno,,,12
00894461003,DOMESTICI_FISSA_MONO,001682ESFML18XXBUTANGDOM12XXXBFM,fisso,,0.1815,€/kWh,120.0,€/anno,,,36
00894461003,DOMESTICI_ VARIABILE,001682ESVFL16XXBUTANGDOM36XXXBVF,variabile,12,0.0209,€/kWh,120.0,€/anno,,,36
00894461003,DOMESTICI_SECONDACASA_ VARIABILE,001682ESVFL16XXBUTANGDOM36SECBVF,variabile,12,0.099,€/kWh,51.0,€/anno,,,36
00894461003,DOMESTICI_STG_ VARIABILE,001682ESVFL03XXBUTANGDOM12STGBVF,variabile,12,0.011,€/kWh,60.0,€/anno,,,36
13252590016,ACTIVE ENERGY HOUSE LINE,043873ESVFL01XXEE01HOUSELINE2026,variabile,12,0.0253,€/kWh,120.0,€/anno,,,indeterminata
05099140286,CASA_BIG_EE_2026 Prezzo PUN & SPREAD,027110ESVFL02XX0000CASABIGEE2026,variabile,12,0.014900,€/kWh,168.000000,€/anno,4500,,12
05099140286,PREMIO_FEDELTA’_CASA_EE_2026 PREZZO PUN & SPREAD,027110ESVFL02XX0000FEDCASAEE2026,variabile,12,0.037000,€/kWh,144.000000,€/anno,,,12
05099140286,CASA_SMART_EE_2026 Prezzo PUN & SPREAD,027110ESVFL02XX00CASASMARTEE2026,variabile,12,0.027100,€/kWh,120.000000,€/anno,,,12
